"","HUC8","YEAR","LAT","LONG","PRECIP_MM","TEMP_C","AREA_KM2","SLOPE_DEGREES","ELEVATION_FT","ET_MM","SOIL_A_PERCENT","SOIL_B_PERCENT","SOIL_C_PERCENT","SOIL_D_PERCENT","SOIL_A_D_PERCENT","SOIL_B_D_PERCENT","SOIL_C_D_PERCENT","LC_UNCLASSIFIED_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_OPEN_SPACE_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT","LC_DEVELOPED_HIGH_INTENSITY_PERCENT","LC_BARREN_LAND_PERCENT","LC_DECIDUOUS_FOREST_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_MIXED_FOREST_PERCENT","LC_SHRUB_PERCENT","LC_HERBACEOUS_PERCENT","LC_HAY_PASTURE_PERCENT","LC_CULTIVATED_CROPS_PERCENT","LC_WOODY_WETLANDS_PERCENT","LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT","KARST_PERCENT","IGNEOUS_INTRUSIVE_PERCENT","SEDIMENTARY_CLASTIC_PERCENT","METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","METAMORPHIC_SCHIST_PERCENT","SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_VOLCANIC_PERCENT","METAMORPHIC_UNDIFFERENTIATED_PERCENT","UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT","IGNEOUS_UNDIFFERENTIATED_PERCENT","METAMORPHIC_GNEISS_PERCENT","METAMORPHIC_VOLCANIC_PERCENT","METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT","ASPECT_FLAT_PERCENT","ASPECT_NORTH_PERCENT","ASPECT_SOUTH_PERCENT","predictedBFI","fall","spr","summ","wint","Recharge","Province"
"1274",15030201,2004,34.89485,-113.52099,438.75,12,5576.2104,9.8418,3562.2019158783,423.63,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.190755538155208,86.98,14.67,16.62,21.2,2.88422373690674,"BASIN AND RANGE"
"1275",15030201,2005,34.89485,-113.52099,412.84,12.26,5576.2104,9.8418,3562.2019158783,321.83,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.213392989237735,14.66,14.95,36.31,83.77,19.4208959505263,"BASIN AND RANGE"
"1276",15030201,2006,34.89485,-113.52099,262.87,12.29,5576.2104,9.8418,3562.2019158783,191.72,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.399128505461804,25.59,22.08,38.53,0.39,28.3979931636074,"BASIN AND RANGE"
"1277",15030201,2007,34.89485,-113.52099,217.6,12.82,5576.2104,9.8418,3562.2019158783,267.18,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.286710475303274,11.14,5.6,34.41,5.92,0,"BASIN AND RANGE"
"1278",15030201,2008,34.89485,-113.52099,306.13,12.01,5576.2104,9.8418,3562.2019158783,278.76,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.220096164367493,15.75,3.54,35.63,44.81,6.02403201873829,"BASIN AND RANGE"
"1279",15030201,2009,34.89485,-113.52099,181.23,12.19,5576.2104,9.8418,3562.2019158783,211.56,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.371377161504057,3.26,5.52,15.56,37.1,0,"BASIN AND RANGE"
"1280",15030201,2010,34.89485,-113.52099,368.41,11.79,5576.2104,9.8418,3562.2019158783,303.64,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.207664202361231,21.45,10.56,23.85,61.33,13.450410386937,"BASIN AND RANGE"
"1281",15030201,2011,34.89485,-113.52099,266.75,11.67,5576.2104,9.8418,3562.2019158783,237.04,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.263130551628412,24.54,11.68,20.67,40.97,7.81760868888011,"BASIN AND RANGE"
"1282",15030201,2012,34.89485,-113.52099,277.66,13.22,5576.2104,9.8418,3562.2019158783,372.16,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.272890691799319,11.17,14.27,50.57,19.85,0,"BASIN AND RANGE"
"1283",15030201,2013,34.89485,-113.52099,292.28,11.83,5576.2104,9.8418,3562.2019158783,289.51,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.218007493464574,30.45,2.83,48.06,26.33,0.603880756896865,"BASIN AND RANGE"
"1284",15030201,2014,34.89485,-113.52099,329.88,13.04,5576.2104,9.8418,3562.2019158783,251.27,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.270079730154184,29.08,10.03,55.02,2.58,21.2309675874204,"BASIN AND RANGE"
"1285",15030201,2015,34.89485,-113.52099,316.28,12.53,5576.2104,9.8418,3562.2019158783,383.28,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.231013515814515,29.65,25.01,30.89,31.2,0,"BASIN AND RANGE"
"1286",15030201,2016,34.89485,-113.52099,359.59,12.72,5576.2104,9.8418,3562.2019158783,302.72,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.219396202659248,18.43,17.89,39.3,20.37,12.4770620452314,"BASIN AND RANGE"
"1287",15030201,2017,34.89485,-113.52099,264.51,13.31,5576.2104,9.8418,3562.2019158783,235.12,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.279472798347408,14.91,7.23,31.19,61.55,8.21370554343032,"BASIN AND RANGE"
"1288",15030201,2018,34.89485,-113.52099,237.44,13.05,5576.2104,9.8418,3562.2019158783,300.1,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.252044551901385,21.47,7.05,36.28,12.79,0,"BASIN AND RANGE"
"1289",15030201,2019,34.89485,-113.52099,411.99,11.58,5576.2104,9.8418,3562.2019158783,383.45,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.18351360844664,40.5,20.19,4.07,60.95,5.2374783850671,"BASIN AND RANGE"
"1290",15030201,2020,34.89485,-113.52099,141.44,13.19,5576.2104,9.8418,3562.2019158783,174.97,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8e-04,2e-04,0,3e-04,0.0028,0.1441,2e-04,0.833,0.0122,0,0,0.002,2e-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2e-04,0.4609,0.5389,0.198097546929041,2.32,33.01,5.14,19.46,0,"BASIN AND RANGE"
"1291",15030202,1991,34.715715,-113.28407,513.7,11.23,1846.9121,11.1704,3843.36615352478,435.27,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.172201559333448,36.56,68.87,26.65,28.37,13.5057682985223,"BASIN AND RANGE"
"1292",15030202,1992,34.715715,-113.28407,684.61,11.47,1846.9121,11.1704,3843.36615352478,521.43,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.176416742111964,8.36,62.07,59.37,72.43,28.7876839778303,"BASIN AND RANGE"
"1293",15030202,1993,34.715715,-113.28407,699.21,11.47,1846.9121,11.1704,3843.36615352478,359.44,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.177487498143383,28.81,28.97,25.72,184.82,60.3049272441772,"BASIN AND RANGE"
"1294",15030202,1994,34.715715,-113.28407,378.77,12.05,1846.9121,11.1704,3843.36615352478,368.32,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.21685934102628,30.64,26.6,24.2,24.96,2.26618011372462,"BASIN AND RANGE"
"1295",15030202,1995,34.715715,-113.28407,439.11,12.37,1846.9121,11.1704,3843.36615352478,330.21,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.194867683538945,9.8,40.13,19.36,99.45,21.2210907373911,"BASIN AND RANGE"
"1296",15030202,1996,34.715715,-113.28407,247.99,12.84,1846.9121,11.1704,3843.36615352478,258.96,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.350298699721308,20.77,10.09,35.02,15.39,0,"BASIN AND RANGE"
"1297",15030202,1997,34.715715,-113.28407,443.59,11.9,1846.9121,11.1704,3843.36615352478,351.66,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.206281214449018,45.77,15.03,19.97,51.26,18.9634320442982,"BASIN AND RANGE"
"1298",15030202,1998,34.715715,-113.28407,566.61,11.3,1846.9121,11.1704,3843.36615352478,408.72,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.174203857654939,41.69,41.62,46.97,74.52,27.5050470851384,"BASIN AND RANGE"
"1299",15030202,1999,34.715715,-113.28407,323.03,12.32,1846.9121,11.1704,3843.36615352478,294.67,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.253584881933853,28.57,16.07,53.33,12.33,7.19166725164406,"BASIN AND RANGE"
"1300",15030202,2000,34.715715,-113.28407,414.53,12.88,1846.9121,11.1704,3843.36615352478,277.31,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.238681413348638,47.45,26.86,45.15,18.4,32.7518635397001,"BASIN AND RANGE"
"1301",15030202,2001,34.715715,-113.28407,442.05,12.57,1846.9121,11.1704,3843.36615352478,267.82,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.201474842581708,19.54,35.59,48.37,37.56,35.1029618230111,"BASIN AND RANGE"
"1302",15030202,2002,34.715715,-113.28407,148.23,12.49,1846.9121,11.1704,3843.36615352478,155.98,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.395225298541089,28.93,6.03,9.95,6.83,0,"BASIN AND RANGE"
"1303",15030202,2003,34.715715,-113.28407,391.41,13.03,1846.9121,11.1704,3843.36615352478,315.89,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.21037238205402,21.24,22.49,35.06,49.19,15.8873222927196,"BASIN AND RANGE"
"1304",15030202,2004,34.715715,-113.28407,572.7,12,1846.9121,11.1704,3843.36615352478,460.68,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.184822915736776,108.04,20.61,25.27,26.38,20.7038630208336,"BASIN AND RANGE"
"1305",15030202,2005,34.715715,-113.28407,475.98,12.26,1846.9121,11.1704,3843.36615352478,367.45,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.170328941854314,15.32,18.98,39.93,101.8,18.4858000594488,"BASIN AND RANGE"
"1306",15030202,2006,34.715715,-113.28407,326.12,12.29,1846.9121,11.1704,3843.36615352478,229.06,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.295008936363096,33.05,25.78,48.94,0.35,28.6335673634021,"BASIN AND RANGE"
"1307",15030202,2007,34.715715,-113.28407,251.75,12.82,1846.9121,11.1704,3843.36615352478,319.01,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.373121978711306,12.23,7.1,34.51,10.85,0,"BASIN AND RANGE"
"1308",15030202,2008,34.715715,-113.28407,464.43,12.01,1846.9121,11.1704,3843.36615352478,335.63,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.159746060249548,25.76,5.64,44.6,74.13,20.5752925601418,"BASIN AND RANGE"
"1309",15030202,2009,34.715715,-113.28407,245.94,12.19,1846.9121,11.1704,3843.36615352478,241.89,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.248252652113674,6.77,8.24,20.82,43.93,1.00542324106038,"BASIN AND RANGE"
"1310",15030202,2010,34.715715,-113.28407,504.55,11.79,1846.9121,11.1704,3843.36615352478,356.31,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.142615896868634,30.26,17.51,30.15,91.71,21.1413805518064,"BASIN AND RANGE"
"1311",15030202,2011,34.715715,-113.28407,292.18,11.67,1846.9121,11.1704,3843.36615352478,277.88,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.23784270037495,28.84,12.07,17.78,39.39,3.40115061536179,"BASIN AND RANGE"
"1312",15030202,2012,34.715715,-113.28407,304.7,13.22,1846.9121,11.1704,3843.36615352478,394.18,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.320789122252972,17.8,18.8,44.39,29.56,0,"BASIN AND RANGE"
"1313",15030202,2013,34.715715,-113.28407,372.5,11.83,1846.9121,11.1704,3843.36615352478,349.84,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.201322370953959,34.65,4.18,59.13,39.4,4.56196492581672,"BASIN AND RANGE"
"1314",15030202,2014,34.715715,-113.28407,359.14,13.04,1846.9121,11.1704,3843.36615352478,303.9,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.264753150929016,28.21,9.5,60.81,3.29,14.6249640573188,"BASIN AND RANGE"
"1315",15030202,2015,34.715715,-113.28407,417.8,12.53,1846.9121,11.1704,3843.36615352478,441.61,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.28065689389975,39.88,31.9,35.96,47.72,0,"BASIN AND RANGE"
"1316",15030202,2016,34.715715,-113.28407,453.27,12.72,1846.9121,11.1704,3843.36615352478,354.34,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.178308585381298,28.1,18.7,49.21,32.49,17.6400683517718,"BASIN AND RANGE"
"1317",15030202,2017,34.715715,-113.28407,353.39,13.31,1846.9121,11.1704,3843.36615352478,270.38,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.215898834606362,9.37,8.52,43.25,83.36,17.9217622606741,"BASIN AND RANGE"
"1318",15030202,2018,34.715715,-113.28407,292.29,13.05,1846.9121,11.1704,3843.36615352478,341.95,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.233523838975162,25.07,7.7,47.43,15.37,0,"BASIN AND RANGE"
"1319",15030202,2019,34.715715,-113.28407,590.97,11.58,1846.9121,11.1704,3843.36615352478,453.32,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.198465055351435,49.69,25.92,5.26,98.58,27.3187148691251,"BASIN AND RANGE"
"1320",15030202,2020,34.715715,-113.28407,197.4,13.19,1846.9121,11.1704,3843.36615352478,211.83,0.0429,0.0848,0.129,0.9455,0,0,0,0,3e-04,0.0021,7e-04,3e-04,1e-04,0.008,0,0.1831,1e-04,0.7903,0.0137,0,0,0.001,4e-04,0.0198,0.2696,0.1196,0,0,0,0.0038,0.5861,0.0038,0.0117,0,0,0.0053,0,3e-04,0.4721,0.5276,0.407762164011008,2.73,44.6,9.41,27.34,0,"BASIN AND RANGE"
"1321",15030203,1991,34.4519315789474,-112.945973684211,434.53,11.23,3710.8917,9.8993,3874.37969440822,443.36,0.1322,0.3646,0.2235,0.4994,0,0,0.0015,0,0,0.0049,0.0013,3e-04,0,8e-04,1e-04,0.067,0,0.9066,0.0145,3e-04,8e-04,0.003,3e-04,0.0502,0.3814,0.3202,0,0,0,0,0.208,0.0294,0.0345,0,0,0.0265,0,3e-04,0.4745,0.5252,0.264933419731002,30.51,55.25,25.55,22.33,0,"BASIN AND RANGE"
"1322",15030203,1992,34.4519315789474,-112.945973684211,595.63,11.47,3710.8917,9.8993,3874.37969440822,541.72,0.1322,0.3646,0.2235,0.4994,0,0,0.0015,0,0,0.0049,0.0013,3e-04,0,8e-04,1e-04,0.067,0,0.9066,0.0145,3e-04,8e-04,0.003,3e-04,0.0502,0.3814,0.3202,0,0,0,0,0.208,0.0294,0.0345,0,0,0.0265,0,3e-04,0.4745,0.5252,0.190457248302327,6.56,51.7,55.1,61.71,10.2675502559784,"BASIN AND RANGE"
"1323",15030203,1993,34.4519315789474,-112.945973684211,580.92,11.47,3710.8917,9.8993,3874.37969440822,387.36,0.1322,0.3646,0.2235,0.4994,0,0,0.0015,0,0,0.0049,0.0013,3e-04,0,8e-04,1e-04,0.067,0,0.9066,0.0145,3e-04,8e-04,0.003,3e-04,0.0502,0.3814,0.3202,0,0,0,0,0.208,0.0294,0.0345,0,0,0.0265,0,3e-04,0.4745,0.5252,0.261494701959864,24.99,18.04,23.57,161.2,50.6149145113513,"BASIN AND RANGE"
"1324",15030203,1994,34.4519315789474,-112.945973684211,337.14,12.05,3710.8917,9.8993,3874.37969440822,368.14,0.1322,0.3646,0.2235,0.4994,0,0,0.0015,0,0,0.0049,0.0013,3e-04,0,8e-04,1e-04,0.067,0,0.9066,0.0145,3e-04,8e-04,0.003,3e-04,0.0502,0.3814,0.3202,0,0,0,0,0.208,0.0294,0.0345,0,0,0.0265,0,3e-04,0.4745,0.5252,0.27008852569503,26.6,23.6,23.09,18.04,0,"BASIN AND RANGE"
